Album,Artist,Price,Image URL
Orquideas LP (Color),Kali Uchis,$44.99,//www.newburycomics.com/cdn/shop/files/Kali-Uchis-Orquideas-Vinyl-Color-LP-2675860_large.jpg?v=1704908210
Did You Know That There's A Tunnel Under Ocean Blvd 2LP (180g),Lana Del Rey,$43.99,//www.newburycomics.com/cdn/shop/products/Lana_Del_Rey-Did_You_Know_That_Theres_A_Tunnel_2LP_180g-2615505_large.jpg?v=1680809571
One-X LP,Three Days Grace,$29.99,//www.newburycomics.com/cdn/shop/products/Three_Days_Grace-One-X_LP-2372687_large.jpg?v=1680188537
Elvis' Christmas Album LP,Elvis Presley,$29.99,//www.newburycomics.com/cdn/shop/files/Elvis-Presley-Elvis-Christmas-Album-Vinyl-LP-2667823_large.jpg?v=1697052230
Government Plates LP (Clear),Death Grips,$44.99,//www.newburycomics.com/cdn/shop/files/Death-Grips-Government-Plates-Vinyl-Color-LP-2651867_large.jpg?v=1704477297
Teens Of Style LP,Car Seat Headrest,$29.99,//www.newburycomics.com/cdn/shop/products/Car_Seat_Headrest-Teens_Of_Style_LP-2150350_large.jpg?v=1673282478
The Earth Is Not A Cold Dead Place 2LP (Color),Explosions In The Sky,$41.99,//www.newburycomics.com/cdn/shop/files/Explosions-In-The-Sky-The-Earth-Is-Not-A-Cold-Dead-Place-Vinyl-Color-LP-2675373_large.jpg?v=1699039775
Debut LP,Bjork,$43.99,//www.newburycomics.com/cdn/shop/products/Bjork-Debut_LP-2207096_large.jpg?v=1675464253
Cousin LP,Wilco,$31.99,//www.newburycomics.com/cdn/shop/files/Wilco-Cousin-Vinyl-LP-2666038_large.jpg?v=1697131668
Cool It Down LP (Color),Yeah Yeah Yeahs,$29.99,//www.newburycomics.com/cdn/shop/products/Yeah_Yeah_Yeahs-Cool_It_Down_LP_Color-2599315_large.jpg?v=1667588208
Get Up With It 2LP (180g),Miles Davis,$44.99,//www.newburycomics.com/cdn/shop/products/Miles_Davis-Get_Up_With_It_2LP_180g-2172810_large.jpg?v=1679691860
Little Songs LP (140g),Colter Wall,$27.99,//www.newburycomics.com/cdn/shop/files/Colter_Wall-Little_Songs_LP_140g-2649723_large.jpg?v=1689187012
Petals To Thorns LP (Color),d4vd,$24.99,//www.newburycomics.com/cdn/shop/files/d4vd-Petals_To_Thorns_LP_Color-2648786_large.jpg?v=1691088967
Christmas Songs Vol. 1 LP (Color),Macnchester Orchestra,$27.99,//www.newburycomics.com/cdn/shop/products/2604233_large.jpg?v=1670597799
Give Blood LP,Bane,$49.99,//www.newburycomics.com/cdn/shop/files/Bane-Give-Blood-Vinyl-LP-2660331_large.jpg?v=1694814156
Higher 2LP (Color),Chris Stapleton,$49.99,//www.newburycomics.com/cdn/shop/files/Chris-Stapleton-Higher-Vinyl-Color-2LP-2656720_large.jpg?v=1699897500
Sounds Good Feels Good LP,5 Seconds Of Summer,$37.99,//www.newburycomics.com/cdn/shop/products/5_Seconds_Of_Summer-Sounds_Good_Feels_Good_LP-2143447_large.jpg?v=1678116921
Sky Blue Sky 2LP (Color),Wilco,$41.99,//www.newburycomics.com/cdn/shop/files/Wilco-Sky-Blue-Sky-Vinyl-Color-2LP-2657062_large.jpg?v=1694102291
Venera LP (Color) With Autographed Postcard,Venera,$33.99,//www.newburycomics.com/cdn/shop/files/Venera-Venera-Vinyl-Color-LP-Autographed-2662167_large.jpg?v=1694199560
The Show Collector's Box LP (Color),Niall Horan,$99.99,//www.newburycomics.com/cdn/shop/files/Niall-Horan-The-Show-Collectors-Box-Vinyl-Color-LP-2660260_large.jpg?v=1691082734
GO:OD AM 2LP (Color),Mac Miller,$43.99,//www.newburycomics.com/cdn/shop/files/Mac-Miller-GOOD-AM-Vinyl-Color-2LP-2665999_large.jpg?v=1697638511
In Times New Roman 2LP (Green),Queens Of The Stone Age,$49.99,//www.newburycomics.com/cdn/shop/files/Queens_Of_The_Stone_Age-In_Times_New_Roman_2LP_Green-2642510-1_large.jpg?v=1686929292
everything is alive LP,Slowdive,$31.99,//www.newburycomics.com/cdn/shop/files/Slowdive-everything-is-alive-Vinyl-LP-2660134_large.jpg?v=1694102220
The Electric Lady 2LP,Janelle Monae,$37.99,//www.newburycomics.com/cdn/shop/files/Janelle_Monae-The_Electric_Lady_2LP-2644587_large.jpg?v=1685034520
Hail To The King 2LP,Avenged Sevenfold,$44.99,//www.newburycomics.com/cdn/shop/files/Avenged_Sevenfold-Hail_To_The_King_2LP-1888586_large.jpg?v=1684337948
Starcatcher LP (Color),Greta Van Fleet,$29.99,//www.newburycomics.com/cdn/shop/files/Greta_Van_Fleet-Starcatcher_LP_Color-2643950_large.jpg?v=1689797643
Garden Of Burning Apparitions LP (Color),Full Of Hell,$21.99,//www.newburycomics.com/cdn/shop/products/Full_Of_Hell-Garden_Of_Burning_Apparitions_LP_Color-2537411_large.jpg?v=1633102627
True Romance LP (Silver),Charli XCX,$19.99,//www.newburycomics.com/cdn/shop/products/Charli_XCX-True_Romance_LP_Silver-2637776_large.jpg?v=1681935914
Phantomime EP (Tan),Ghost,$27.99,//www.newburycomics.com/cdn/shop/products/Ghost-Phantomime_EP_Tan-2636785_large.jpg?v=1681337833
Wild Planet LP,The B-52's,$24.99,//www.newburycomics.com/cdn/shop/products/The_B-52s-Wild_Planet_LP-2394068_large.jpg?v=1619721156
When The Wind Forgets Your Name LP (Color),Built To Spill,$29.99,//www.newburycomics.com/cdn/shop/products/Built_To_Spill-When_The_Wind_Forgets_Your_Name_LP_Color-2595819_large.jpg?v=1669839580
3 Feet High And Rising 2LP (180g) (Color),De La Soul,$49.99,//www.newburycomics.com/cdn/shop/files/De_La_Soul-3_Feet_High_And_Rising_2LP_180g_Color-2623512_large.jpg?v=1683303874
Raw Power 2LP,Iggy & The Stooges,$37.99,//www.newburycomics.com/cdn/shop/products/1689109_large.jpg?v=1669929087
Folk Singer 2LP,Muddy Waters,$79.99,//www.newburycomics.com/cdn/shop/products/Muddy-Waters-Folk-Singer-Vinyl-2LP-2568696_large.jpg?v=1653680210
Never Enough 2LP,Daniel Caesar,$39.99,//www.newburycomics.com/cdn/shop/products/daniel_caesar-never_enough_2lp-2626593_349a11df-24c9-4fe7-992f-ece60ebe7b92_large.jpg?v=1679429658
Magic Hour Deluxe 2LP,Surf Curse,$35.99,//www.newburycomics.com/cdn/shop/products/Surf_Curse-Magic_Hour_Deluxe_2LP-2627705_large.jpg?v=1678221870
Curtis / Live! 2LP (Color),Curtis Mayfield,$39.99,//www.newburycomics.com/cdn/shop/products/Curtis_Mayfield-Curtis-Live_2LP_Color-2616623_large.jpg?v=1675891510
Endless Summer Vacation LP,Miley Cyrus,$37.99,//www.newburycomics.com/cdn/shop/products/Miley_Cyrus-Endless_Summer_Vacation_LP-2624884_large.jpg?v=1678738587
Blues For The Red Sun LP (Color),Kyuss,$29.99,//www.newburycomics.com/cdn/shop/products/2602662_large.jpg?v=1669750427
A Girl Like Me 2LP,Rihanna,$37.99,//www.newburycomics.com/cdn/shop/products/Rihanna-A-Girl-Like-Me-Vinyl-2LP-0773312_large.jpg?v=1648572048
La Realidad De Los Sueños 18LP Box Set,The Mars Volta,$749.99,//www.newburycomics.com/cdn/shop/products/The-Mars-Volta-La-Realidad-De-Los-Suenos-Vinyl-18LP-Box-Set-2510748_large.jpg?v=1632346797
Tusk 2LP,Fleetwood Mac,$49.99,//www.newburycomics.com/cdn/shop/products/Fleetwood-Mac-Tusk-Vinyl-2LP-2515141_large.jpg?v=1620755181
Live At Max's Kansas City: Expanded Version 2LP (Color),The Velvet Underground,$43.99,//www.newburycomics.com/cdn/shop/files/TheVelvetUnderground-LiveAtMaxsKansasCityExpandedVersion2LP_Color_-2683861_large.jpg?v=1711652525
Lost Themes IV: Noir LP w/ 7in. (Color),John Carpenter,$34.99,//www.newburycomics.com/cdn/shop/files/John-Carpenter-Lost-Themes-IV-Noir-LP-w-7in-Color-2706893_large.jpg?v=1713892060
Hey What LP,Low,$29.99,//www.newburycomics.com/cdn/shop/files/Low-Hey_What_LP-2537269_large.jpg?v=1689006924
Reload 2LP,Metallica,$49.99,//www.newburycomics.com/cdn/shop/products/Metallica-Reload_2LP-2031142_large.jpg?v=1678116887
Busyhead LP,Noah Kahan,$36.99,//www.newburycomics.com/cdn/shop/files/Noah-Kahan-Busyhead-Vinyl-LP-2393446_large.jpg?v=1706818003
Unreal Unearth 2LP,Hozier,$44.99,//www.newburycomics.com/cdn/shop/files/Hozier-Unreal-Unearth-Vinyl-2LP-2642398_large.jpg?v=1706556583
Nonetheless LP (Grey),Pet Shop Boys,$39.99,//www.newburycomics.com/cdn/shop/files/Pet-Shop-Boys-Nonetheless-LP-Grey-2702765_large.jpg?v=1713893190
All Born Screaming LP (Red),St. Vincent,$36.99,//www.newburycomics.com/cdn/shop/files/St.-Vincent-All-Born-Screaming-LP-Red-2698183_large.jpg?v=1713384169
Crybaby (Opaque White),Lil Peep,$36.99,//www.newburycomics.com/cdn/shop/files/Lil-Peep-Crybaby-Opaque-White-2689998_large.jpg?v=1708009874
Turn Out The Lights LP,Julien Baker,$31.99,//www.newburycomics.com/cdn/shop/files/JulienBaker-TurnOutTheLightsLP-2290714_large.jpg?v=1711733467
Ultra's Live In Brixton (RSD Exclusive),Ultramagnetic Mc's,$29.99,//www.newburycomics.com/cdn/shop/files/UltramagneticMc_s-Ultra_sLiveInBrixton_Rsd_ColoredVinyl_180Gram_Red_-2695925_large.jpg?v=1713205013
Montreux Alexander: The Monty Alexander Trio Live (RSD Exclusive),Monty Alexander,$29.99,//www.newburycomics.com/cdn/shop/files/MontyAlexander-MontreuxAlexander-TheMontyAlexanderTrioLive-2696123_large.jpg?v=1713210054
A Gangsta's Pain (RSD Exclusive),Moneybagg Yo,$29.99,//www.newburycomics.com/cdn/shop/files/MoneybaggYo-AGangsta_sPain_RecordStoreDay_-2696327_large.jpg?v=1713202787
1999 2LP,Prince,$39.99,//www.newburycomics.com/cdn/shop/products/2558319_large.jpg?v=1669929208
Sacred Hearts Club LP,Foster The People,$27.99,//www.newburycomics.com/cdn/shop/products/Foster_The_People-Sacred_Hearts_Club_LP-2274021_large.jpg?v=1675283393
Cavalcade LP,Black Midi,$29.99,//www.newburycomics.com/cdn/shop/products/Black_Midi-Cavalcade_LP-2519904_large.jpg?v=1675361732
If You're Feeling Sinister LP,Belle And Sebastian,$29.99,//www.newburycomics.com/cdn/shop/products/Belle_And_Sebastian-If_Youre_Feeling_Sinister_LP-2044956_large.jpg?v=1673282471
Soundtrack - Porco Rosso LP (Image Album),Joe Hisaishi,$59.99,//www.newburycomics.com/cdn/shop/products/Joe-Hisaishi-Porco-Rosso-Image-Album-Vinyl-LP-2436552_large.jpg?v=1584650653
COWBOY BEBOP: The Real Folk Blues Legends 2LP (Color),Seatbelts,$49.99,//www.newburycomics.com/cdn/shop/files/Seatbelts-COWBOYBEBOPTheRealFolkBluesLegends2LP_Color_-2689147_large.jpg?v=1711570812
Ohio Players LP (Red),The Black Keys,$35.99,//www.newburycomics.com/cdn/shop/files/The-Black-Keys-Ohio-Players-LP-Red-2698070_large.jpg?v=1712603164
People Who Aren't There Anymore (Clear),Future Islands,$29.99,//www.newburycomics.com/cdn/shop/files/Future-Islands-People-Who-Aren_t-There-Anymore-Clear-2686942_large.jpg?v=1708008772
Cease to Begin LP,Band of Horses,$29.99,//www.newburycomics.com/cdn/shop/files/BandofHorses-CeaseToBegin-0624260_large.jpg?v=1711388525
Wall Of Eyes,The Smile,$33.99,//www.newburycomics.com/cdn/shop/files/The-Smile-Wall-Of-Eyes-2686897_large.jpg?v=1708019805
Get Rich Or Die Tryin' 2LP,50 Cent,$49.99,//www.newburycomics.com/cdn/shop/products/50_Cent-Get_Rich_Or_Die_Tryin_2LP-1929002_large.jpg?v=1680560977
Love Yourself: Tear LP,BTS,$59.99,//www.newburycomics.com/cdn/shop/files/BTS-LoveYourselfTearLP-2685176_large.jpg?v=1711652448
Lemon Boy LP (Green),Cavetown,$29.99,//www.newburycomics.com/cdn/shop/products/Cavetown-Lemon_Boy_LP_Color-2619733_large.jpg?v=1677264587
Glasgow Eyes LP (Red),The Jesus And Mary Chain,$29.99,//www.newburycomics.com/cdn/shop/files/JesusAndMaryChain-GlasgowEyes-2696836-1_large.jpg?v=1711467598
Bright Future LP - Indie Exclusive (Color),Adrianne Lenker,$34.99,//www.newburycomics.com/cdn/shop/files/AdrianneLenker-BrightFuture-2700312_large.jpg?v=1711390347
Morning View 2LP,Incubus,$44.99,//www.newburycomics.com/cdn/shop/products/1773042_large.jpg?v=1669929092
Let's Get It On LP,Marvin Gaye,$37.99,//www.newburycomics.com/cdn/shop/products/Marvin-Gaye-Lets-Get-It-On-Vinyl-LP-2187583_large.jpg?v=1655077352
Historian LP,Lucy Dacus,$29.99,//www.newburycomics.com/cdn/shop/products/Lucy_Dacus-Historian_LP-2311644_large.jpg?v=1675361712
Several Songs About Fire LP (Color),A. Savage,$29.99,//www.newburycomics.com/cdn/shop/files/A-Savage-Several-Songs-About-Fire-Vinyl-Color-LP-2668810_large.jpg?v=1697467949
Anthem Of The Sun: 1971 Remix LP,Grateful Dead,$31.99,//www.newburycomics.com/cdn/shop/files/Grateful_Dead-Anthem_Of_The_Sun_1971_Remix_LP-2460469_large.jpg?v=1689186918
Fortitude LP,Gojira,$29.99,//www.newburycomics.com/cdn/shop/files/Gojira-Fortitude_LP-2512084_large.jpg?v=1685034473
High Top Mountain LP,Sturgill Simpson,$23.99,//www.newburycomics.com/cdn/shop/products/Sturgill_Simpson-High_Top_Mountain_LP-1855564_large.jpg?v=1677094995
Isn't Anything LP,My Bloody Valentine,$49.99,//www.newburycomics.com/cdn/shop/files/My-Bloody-Valentine-Isnt-Anything-Vinyl-LP-2692715_large.jpg?v=1707841013
Honky Chateau 50th Anniversary Edition 2LP,Elton John,$49.99,//www.newburycomics.com/cdn/shop/products/Elton_John-Honky_Chateau_50th_Anniversary_Edition_2LP-2623686_large.jpg?v=1677700906
Separation LP (Color),Balance And Composure,$33.99,//www.newburycomics.com/cdn/shop/files/Balance-And-Composure-Separation-Vinyl-Color-LP-2653012_large.jpg?v=1694713432
Past Lives Deluxe Edition 2LP,Black Sabbath,$49.99,//www.newburycomics.com/cdn/shop/products/Black_Sabbath-Past_Lives_Deluxe_Edition_2LP-2164568_large.jpg?v=1673555203
In Session LP,Albert King /Stevie Ray Vaughan,$39.99,//www.newburycomics.com/cdn/shop/products/Albert-King-Stevie-Ray-Vaughan-In-Session-LP-Vinyl-1501185_large.jpeg?v=1437497968
Disney 100 2LP (Silver),Various Artists,$37.99,//www.newburycomics.com/cdn/shop/products/Various_Artists-Disney_100_2LP_Silver-2631290_large.jpg?v=1680273054
High Priestess Of Soul LP,Nina Simone,$26.99,//www.newburycomics.com/cdn/shop/files/Nina-Simone-High-Priestess-Of-Soul-Vinyl-LP-2214127_large.jpg?v=1705011769
The Greatest: Slipcase Edition LP,Cat Power,$27.99,//www.newburycomics.com/cdn/shop/products/Cat_Power-The_Greatest_Slipcase_Edition_LP-1722422_large.jpg?v=1677615070
Monk's Dream LP,Thelonious Monk,$25.99,//www.newburycomics.com/cdn/shop/products/Thelonious_Monk-Monks_Dream_LP-2298646_large.jpg?v=1676060324
Soundtrack - Top Gun LP,Various Artists,$29.99,//www.newburycomics.com/cdn/shop/products/2158602_large.jpg?v=1669929123
"The Final Tour: Copenhagen, March 24, 1960 LP",Miles Davis & John Coltrane,$29.99,//www.newburycomics.com/cdn/shop/products/Miles_Davis_And_John_Coltrane-The_Final_Tour_Copenhagen_1960_LP-2313353_large.jpg?v=1680715182
Eric Clapton Unplugged 2LP,Eric Clapton,$45.99,//www.newburycomics.com/cdn/shop/files/Eric_Clapton-Eric_Clapton_Unplugged_2LP-2649481_large.jpg?v=1689187020
Sleep's Holy Mountain LP,Sleep,$47.99,//www.newburycomics.com/cdn/shop/products/Sleep-Sleeps_Holy_Mountain_LP-2095262_large.jpg?v=1681487945
Round Room 2LP (Color),Phish,$59.99,//www.newburycomics.com/cdn/shop/files/Phish-Round-Room-Vinyl-Color-2LP-2686585_large.jpg?v=1707243922
"In Utero 30th Anniversary LP+10""",Nirvana,$59.99,//www.newburycomics.com/cdn/shop/files/Nirvana-In-Utero-30th-Anniversary-Vinyl-2LP-2669580_large.jpg?v=1699035521
Bill Withers Live At Carnegie Hall 2LP (180g) (MFSL),Bill Withers,$59.99,//www.newburycomics.com/cdn/shop/files/Bill_Withers-Bill_Withers_Live_At_Carnegie_Hall_2LP_180g_MFSL-2031594_large.jpg?v=1683918767
This One's For You LP,Luke Combs,$29.99,//www.newburycomics.com/cdn/shop/products/Luke_Combs-This_Ones_For_You_LP-2262352_large.jpg?v=1673555420
Supernatural 2LP,Santana,$37.99,//www.newburycomics.com/cdn/shop/files/Santana-Supernatural_2LP-2405263_large.jpg?v=1690219426
Pablo Honey LP,Radiohead,$39.99,//www.newburycomics.com/cdn/shop/products/Radiohead-Pablo_Honey_LP-2199807_large.jpg?v=1676910126
Teens Of Denial 2LP,Car Seat Headrest,$39.99,//www.newburycomics.com/cdn/shop/files/Car_Seat_Headrest-Teens_Of_Denial_2LP-2206170_large.jpg?v=1682372920
Soundtrack - Songs from Pixar Cars LP (Picture Disc),Various Artists,$29.99,//www.newburycomics.com/cdn/shop/products/Various_Artists-Soundtrack_Songs_from_Pixar_Cars_LP_Picture_Disc-2555822_large.jpg?v=1678398936
DeAnn LP,Zach Bryan,$29.99,//www.newburycomics.com/cdn/shop/products/Zach_Bryan-DeAnn_LP-2523206_large.jpg?v=1681416947
Pastel Blues LP (180g),Nina Simone,$34.99,//www.newburycomics.com/cdn/shop/products/Nina_Simone-Pastel_Blues_LP_180g-2462182_large.jpg?v=1679526995
Ballads LP (180g),John Coltrane,$47.99,//www.newburycomics.com/cdn/shop/products/John_Coltrane-Ballads_LP_180g-2454399_large.jpg?v=1679527094
Hypnotize LP,System Of A Down,$29.99,//www.newburycomics.com/cdn/shop/products/2355869_large.jpg?v=1669929165
In Utero LP,Nirvana,$39.99,//www.newburycomics.com/cdn/shop/products/2604298_large.jpg?v=1670597825
Beast Mode LP,Future,$21.99,//www.newburycomics.com/cdn/shop/files/Future-Beast-Mode-Vinyl-LP-2669000_large.jpg?v=1698256625
Speak & Spell LP (180g),Depeche Mode,$29.99,//www.newburycomics.com/cdn/shop/products/Depeche_Mode-Speak_And_Spell_LP_180g-1998787_large.jpg?v=1681754474
The Rising Tide 2LP,Sunny Day Real Estate,$42.99,//www.newburycomics.com/cdn/shop/products/Sunny_Day_Real_Estate-The_Rising_Tide_2LP-2302763_large.jpg?v=1678488071
Shoot Out At The Fantasy Factory: Remastered LP,Traffic,$15.99,//www.newburycomics.com/cdn/shop/products/Traffic-Shoot_Out_At_The_Fantasy_Factory_Remastered_LP-2513895_large.jpg?v=1669839487
The Love Still Held Me Near 2LP (Color),City And Colour,$29.99,//www.newburycomics.com/cdn/shop/products/City_And_Colour-The_Love_Still_Held_Me_Near_2LP_Color-2627335_large.jpg?v=1678222014
Naked LP (Color),Talking Heads,$34.99,//www.newburycomics.com/cdn/shop/files/Talking-Heads-Naked-Vinyl-Color-LP-2667888_large.jpg?v=1698430108
"Extended IMPERA 2LP +7"" Box Set",Ghost,$149.99,//www.newburycomics.com/cdn/shop/files/Ghost-Extended_IMPERA_2LP_7-Inch_Box_Set-2650085_large.jpg?v=1690316290
Fever Ray LP,Fever Ray,$25.99,//www.newburycomics.com/cdn/shop/products/Fever_Ray-Fever_Ray_LP-1212310_large.jpg?v=1679527066
Montgomery Ricky LP,Ricky Montgomery,$29.99,//www.newburycomics.com/cdn/shop/files/Ricky_Montgomery-Montgomery_Ricky_LP-2655075_large.jpg?v=1691089141
Music To Kill Bad People To Vol. 1: Demos & Rarities LP (Sea Foam),King Gizzard And The Lizard Wizard,$19.99,//www.newburycomics.com/cdn/shop/files/King_Gizzard_And_The_Lizard_Wizard-Music_To_Kill_Bad_People_To_Vol_1_LP_Sea_Foam-2652694_large.jpg?v=1690483360
Chronicles Of A Diamond LP (Color),Black Pumas,$34.99,//www.newburycomics.com/cdn/shop/files/Black-Pumas-Chronicles-Of-A-Diamond-Vinyl-Color-LP-2663528_large.jpg?v=1698430072
Whut? Thee Album 2LP (Color),Redman,$49.99,//www.newburycomics.com/cdn/shop/files/Redman-Whut-Thee-Album-Vinyl-Color-2LP-2668214_large.jpg?v=1697052286
Madvillainy 2: The Madlib Remix 2LP,Madvillain,$25.99,//www.newburycomics.com/cdn/shop/products/Madvillain-Madvillainy_2_The_Madlib_Remix_2LP-1704089_large.jpg?v=1667588241
Venera LP With Autographed Postcard,Venera,$31.99,//www.newburycomics.com/cdn/shop/files/Venera-Venera-Vinyl-LP-2662166_large.jpg?v=1697666657
Swimming 5th Anniversary 2LP (Color),Mac Miller,$99.99,//www.newburycomics.com/cdn/shop/files/Mac-Miller-Swimming-Vinyl-Color-2LP-2665959_large.jpg?v=1697638519
"No More Lies 7"" (Color)",Thundercat & Tame Impala,$24.99,//www.newburycomics.com/cdn/shop/files/Thundercat-Tame-Impala-No-More-Lies-Vinyl-Color-7in-2665667_large.jpg?v=1697131661
Intercepted Message LP,Osees,$25.99,//www.newburycomics.com/cdn/shop/files/Osees-Intercepted-Message-Vinyl-LP-2666211_large.jpg?v=1695061227
Soundtrack - A Mighty Wind LP (Color),Various Artists,$47.99,//www.newburycomics.com/cdn/shop/files/Various-Artists-Soundtrack-A-Mighty-Wind-Vinyl-Color-LP-2661325_large.jpg?v=1694713523
Electra Heart 2LP,Marina And The Diamonds,$44.99,//www.newburycomics.com/cdn/shop/products/2173414_large.jpg?v=1669750270
Good Thing LP (Color),Leon Bridges,$29.99,//www.newburycomics.com/cdn/shop/files/Leon-Bridges-Good-Thing-Vinyl-Color-LP-2641224_large.jpg?v=1694713459
Stereo LP (Color),Omar Apollo,$37.99,//www.newburycomics.com/cdn/shop/files/Omar_Apollo-Stereo_LP_Color-2641218_large.jpg?v=1684267104
Killer Expanded & Remastered 3LP (180g),Alice Cooper,$84.99,//www.newburycomics.com/cdn/shop/files/Alice_Cooper-Killer_Expanded_And_Remastered_3LP_180g-2639614_large.jpg?v=1684267135
School's Out Expanded & Remastered 3LP (180g),Alice Cooper,$79.99,//www.newburycomics.com/cdn/shop/files/Alice_Cooper-Schools_Out_Expanded_And_Remastered_3LP_180g-2639616_large.jpg?v=1684267129
Mommy LP (Color),Be Your Own Pet,$19.99,//www.newburycomics.com/cdn/shop/files/Be-Your-Own-Pet-Mommy-Vinyl-LP-Color-2656998_large.jpg?v=1693423704
I'm With You 2LP,Red Hot Chili Peppers,$49.99,//www.newburycomics.com/cdn/shop/products/Red_Hot_Chili_Peppers-Im_With_You_2LP-2169798_large.jpg?v=1675891355
Limbo LP,Amine,$33.99,//www.newburycomics.com/cdn/shop/products/Amine-Limbo_LP-2464629_large.jpg?v=1675283540
Dream Your Life Away LP,Vance Joy,$29.99,//www.newburycomics.com/cdn/shop/products/Vance_Joy-Dream_Your_Life_Away_LP-2076850_large.jpg?v=1679527161
Divine Providence 11th Anniversary Deluxe 3LP,Deer Tick,$49.99,//www.newburycomics.com/cdn/shop/products/Deer_Tick-Divine_Providence_11th_Anniversary_Deluxe_3LP-2608305_large.jpg?v=1678724453
Fuego Spontaneous Combustion Edition 2LP (Color),Phish,$29.99,//www.newburycomics.com/cdn/shop/files/Phish-Fuego_Spontaneous_Combustion_Edition_2LP_Color-2648577_large.jpg?v=1689797686
Like..? LP,Ice Spice,$33.99,//www.newburycomics.com/cdn/shop/files/Ice_Spice-Like_LP-2637726_large.jpg?v=1689797649
Sumday 20th Anniversary 2LP (White),Grandaddy,$37.99,//www.newburycomics.com/cdn/shop/files/Grandaddy-Sumday_20th_Anniversary_2LP_White-2646754_large.jpg?v=1686248128
